序号,招聘平台,岗位类型一级,岗位类型二级,岗位名称,岗位类型企业/公务员/事业单位/军队文职,公司名称,公司规模,所在省份,城市,详细地址,学历要求,经验要求,薪资范围,福利标签,工作内容,任职要求,岗位链接,发布时间,投递起始时间,投递截止时间,证书要求,备注（技能要求）
154060,猎聘,能源/化工/环保,化学,化学操作,企业职位,浙江铭天电子新材料有限公司,50-99人,,武汉,湖州-安吉县,大专,经验不限,6-9k,,,,https://www.liepin.com/job/1969284641.shtml,20240826123353,,,,
154061,猎聘,能源/化工/环保,化学,化学仪器售后工程师,企业职位,北京普立泰科仪器有限公司,100-499人,,武汉,杭州-上城区,大专,1-3年,6-8k·13薪,,,,https://www.liepin.com/job/1929236853.shtml,20210910111753,,,,
154062,猎聘,能源/化工/环保,化学,化学实验室助理,企业职位,氢杉亿林(宁波)新能源科技有限公司,1-49人,,武汉,宁波-海曙区,学历不限,经验不限,4-8k,,,,https://www.liepin.com/job/1952845539.shtml,20220927131654,,,,
154063,猎聘,能源/化工/环保,化学,试剂研发（化学发光）,企业职位,某宁波医疗器械公司,100-499人,,武汉,宁波,硕士,5-10年,20-30k·13薪,,,,https://www.liepin.com/a/76558087.shtml,20260609094657,,,,
154064,猎聘,能源/化工/环保,化学,DSE数学/化学教师,企业职位,杭州朗思教育咨询有限公司,50-99人,,武汉,杭州,统招本科,2年以上,20-35k,,,,https://www.liepin.com/job/1982625275.shtml,20260518160642,,,,
154065,猎聘,能源/化工/环保,化学,工业涂料研发化学师,企业职位,上海薪涂新材料有限公司,500-999人,,武汉,嘉兴-平湖,统招本科,3年以上,18-25k·13薪,,,,https://www.liepin.com/job/1982848995.shtml,20260605090412,,,,
154066,猎聘,能源/化工/环保,化学,化学燃料专家,企业职位,某杭州整车制造上市公司,10000人以上,,武汉,宁波,硕士,10年以上,70-75k·15薪,,,,https://www.liepin.com/a/73872037.shtml,20260422151950,,,,
154067,猎聘,能源/化工/环保,化学,化学研发部文件管理员,企业职位,多禧生物,100-499人,,武汉,杭州,大专,1年以下,6-9k,,,,https://www.liepin.com/job/1945405251.shtml,20240830090542,,,,
154068,猎聘,能源/化工/环保,化学,化学实验室技术员(J10149),企业职位,杭州积海半导体有限公司,1000-2000人,,武汉,杭州-钱塘区,大专,2年以上,5-10k,,,,https://www.liepin.com/job/1980139345.shtml,20260202183444,,,,
154069,猎聘,能源/化工/环保,化学,药品研发（化学助理研究员）,企业职位,浙江鉴湖海外才智开发有限公司,1-49人,,武汉,绍兴-柯桥区,博士,1-4年,30-50k,,,,https://www.liepin.com/job/1981339051.shtml,20260330110531,,,,
154070,猎聘,能源/化工/环保,化学,CMP EE/化学机械抛光设备工程师(J10225),企业职位,芯联集成电路制造股份有限公司,2000-5000人,,武汉,绍兴-越城区,本科,1-3年,10-20k,,,,https://www.liepin.com/job/1966279243.shtml,20251225164945,,,,
154071,猎聘,能源/化工/环保,化学,教学管培生（高中数学物理化学）项目管理(A178153),企业职位,海亮教育科技服务集团,10000人以上,,武汉,杭州-滨江区,本科,1-3年,10-20k,,,,https://www.liepin.com/job/1980145177.shtml,20260203100743,,,,
154072,猎聘,能源/化工/环保,化学,分析工程师（化学）,企业职位,览锐光电(宁波)有限公司,100-499人,,武汉,宁波-鄞州区,本科,5年以上,12-18k·13薪,,,,https://www.liepin.com/job/1979408313.shtml,20260228101646,,,,
154073,猎聘,能源/化工/环保,化学,化学工程师,企业职位,昆山美淼新材料科技有限公司,1-49人,,武汉,嘉兴-南湖区,硕士,1年以下,9-13k·13薪,,,,https://www.liepin.com/job/1978416615.shtml,20260423145325,,,,
154074,猎聘,能源/化工/环保,化学,电化学博士,企业职位,阳光照明,10000人以上,,武汉,绍兴-上虞区,博士,2年以上,25-40k·13薪,,,,https://www.liepin.com/job/1977472777.shtml,20250925095526,,,,
154075,猎聘,能源/化工/环保,化学,化学分析,企业职位,聚立生物医药科技(丽水)有限公司,1-49人,,武汉,丽水-遂昌县,本科,1-3年,6-10k,,,,https://www.liepin.com/job/1949014303.shtml,20250822084114,,,,
154076,猎聘,能源/化工/环保,化学,化学工程师-生物与分子智造研究院（莫一鸣团队） J10389,企业职位,浙江大学杭州国际科创中心,500-999人,,武汉,杭州-萧山区,本科,2年以上,10-12k,,,,https://www.liepin.com/job/1979908093.shtml,20260121142314,,,,
154077,猎聘,能源/化工/环保,化学,化学教师,企业职位,金华市新东方双语学校,100-499人,,武汉,金华-婺城区,本科,5-10年,15-20k·13薪,,,,https://www.liepin.com/job/1956943817.shtml,20230314111750,,,,
154078,猎聘,能源/化工/环保,化学,高级化学分析研究员,企业职位,康龙化成,10000人以上,,武汉,宁波-慈溪,博士,经验不限,25-35k,,,,https://www.liepin.com/job/1968393439.shtml,20250914101100,,,,
154079,猎聘,能源/化工/环保,化学,Sales Director销售总监-带团队 需要化学专业背景,企业职位,某大型石化公司,2000-5000人,,武汉,宁波,本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/75393635.shtml,20260609184540,,,,
154080,猎聘,能源/化工/环保,化学,Alevel化学老师,企业职位,浙江常春藤教育科技研究院,100-499人,,武汉,杭州-西湖区,硕士,2年以上,9-14k,,,,https://www.liepin.com/job/1977321609.shtml,20260309140302,,,,
154081,猎聘,能源/化工/环保,化学,化学分析员,企业职位,杭州精构生物科技有限责任公司,50-99人,,武汉,杭州-钱塘区,大专,1-3年,6-8k,,,,https://www.liepin.com/job/1979254439.shtml,20251219101955,,,,
154082,猎聘,能源/化工/环保,化学,化学镀镍熟练工,企业职位,台州市海之恩化学镀有限公司,1-49人,,武汉,台州,中专/中技,经验不限,8-13k,,,,https://www.liepin.com/job/1931077605.shtml,20240912092848,,,,
154083,猎聘,能源/化工/环保,化学,化学竞赛教练,企业职位,乐清市知临中学,5000-10000人,,武汉,温州-乐清,本科,经验不限,40-70k,,,,https://www.liepin.com/job/1977247179.shtml,20250916090556,,,,
154084,猎聘,能源/化工/环保,化学,化学分析编制,企业职位,绿生环境科技(浙江)有限公司,50-99人,,武汉,宁波-鄞州区,硕士,经验不限,8-10k,,,,https://www.liepin.com/job/1972479877.shtml,20250807095335,,,,
154085,猎聘,能源/化工/环保,化学,化学实验室经理,企业职位,杭州杭美质量技术服务有限公司,50-99人,,武汉,杭州-西湖区,本科,5年以上,20-30k,,,,https://www.liepin.com/job/1974652465.shtml,20250522162510,,,,
154086,猎聘,能源/化工/环保,化学,化学仪表维护技术员,企业职位,江苏佰能电力有限公司,100-499人,,武汉,宁波-宁海县,大专,经验不限,5-10k,,,,https://www.liepin.com/job/1965720733.shtml,20240323141045,,,,
154087,猎聘,能源/化工/环保,化学,高分子化学研发人员,企业职位,元嘉生物科技(广东)有限公司,,,武汉,杭州,统招本科,3-5年,10-30k,,,,https://www.liepin.com/job/1935550729.shtml,20210201111653,,,,
154088,猎聘,能源/化工/环保,化学,化学分析,企业职位,聚立生物医药科技(丽水)有限公司,1-49人,,武汉,丽水,本科,经验不限,10-15k·13薪,,,,https://www.liepin.com/job/1946189323.shtml,20220815110228,,,,
154089,猎聘,能源/化工/环保,化学,有机化学采购,企业职位,宁波盈农利德贸易有限公司,50-99人,,武汉,宁波-鄞州区,本科,1-3年,7-10k,,,,https://www.liepin.com/job/1966643815.shtml,20240823161053,,,,
154090,猎聘,能源/化工/环保,化学,化学实验员,企业职位,台州白泽医药科技有限公司,1-49人,,武汉,台州,大专,经验不限,3-5k,,,,https://www.liepin.com/job/1974171019.shtml,20250428152352,,,,
154091,猎聘,能源/化工/环保,化学,化学分析,企业职位,浙江瑞亨电子材料有限公司,100-499人,,武汉,绍兴,中专/中技,经验不限,6-8k·14薪,,,,https://www.liepin.com/job/1938946327.shtml,20221109110256,,,,
154092,猎聘,能源/化工/环保,化学,危险化学品仓库管理员,企业职位,国科产融(杭州)科技发展集团有限公司,1-49人,,武汉,杭州-西湖区,学历不限,经验不限,5-8k,,,,https://www.liepin.com/job/1957102967.shtml,20231017132117,,,,
154093,猎聘,能源/化工/环保,化学,高温电化学/能源材料博士后,企业职位,中国科学院宁波材料技术与工程研究所,1-49人,,武汉,宁波-镇海区,博士,经验不限,30-45k,,,,https://www.liepin.com/job/1972854969.shtml,20250304164523,,,,
154094,猎聘,能源/化工/环保,化学,化学燃料专家,企业职位,某世界500强整车制造上市公司,10000人以上,,武汉,宁波,学历不限,10年以上,60-80k,,,,https://www.liepin.com/a/75426923.shtml,20260520154452,,,,
154095,猎聘,能源/化工/环保,化学,Procurement Supervisor 采购主管 - 化学品/化学原材料/Chemicals/Raw Materials,企业职位,某大型世界500强化工公司,5000-10000人,,武汉,衢州,统招本科,经验不限,20-25k·15薪,,,,https://www.liepin.com/a/75054067.shtml,20260609103155,,,,
154096,猎聘,能源/化工/环保,化学,Sales Director销售总监-带团队 需要化学专业背景,企业职位,某大型石化公司,2000-5000人,,武汉,宁波,本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/75394987.shtml,20260609184540,,,,
154097,猎聘,能源/化工/环保,化学,Sales Director销售总监-带团队 需要化学专业背景,企业职位,某大型石化公司,2000-5000人,,武汉,宁波,本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/75394163.shtml,20260609184540,,,,
154098,猎聘,能源/化工/环保,化学,博士---纺织化学研究,企业职位,世源科技(嘉兴)医疗电子有限公司,1000-2000人,,武汉,嘉兴,博士,经验不限,25-40k,,,,https://www.liepin.com/job/1966926423.shtml,20260202171123,,,,
154099,猎聘,能源/化工/环保,化学,研发工程师（有机化学方向）,企业职位,某知名公司,100-499人,,武汉,嘉兴-平湖,硕士,3-5年,10-15k,,,,https://www.liepin.com/a/74405663.shtml,20260609181502,,,,
154100,猎聘,能源/化工/环保,化学,化学材料类项目专员,企业职位,迈得医疗,500-999人,,武汉,杭州-上城区,硕士,经验不限,10-30k,,,,https://www.liepin.com/job/1976387323.shtml,20260313132253,,,,
154101,猎聘,能源/化工/环保,化学,Sales Director销售总监-带团队 需要化学专业背景,企业职位,某大型石化公司,2000-5000人,,武汉,宁波,本科,10年以上,50-70k·14薪,,,,https://www.liepin.com/a/75394495.shtml,20260609184540,,,,
154102,猎聘,能源/化工/环保,化学,药物化学助理研究员-衢州复旦研究院,企业职位,衢州复旦研究院,1-49人,,武汉,衢州-柯城区,硕士,经验不限,10-15k,,,,https://www.liepin.com/job/1968057855.shtml,20260227155544,,,,
154103,猎聘,能源/化工/环保,化学,化学编辑,企业职位,浙江良品图书有限公司,50-99人,,武汉,杭州-拱墅区,本科,1-3年,7-9k,,,,https://www.liepin.com/job/1981544103.shtml,20260407163546,,,,
154104,猎聘,能源/化工/环保,化学,化学兼容性开发工程师,企业职位,海康威视,10000人以上,,武汉,杭州-滨江区,硕士,经验不限,15-25k·15薪,,,,https://www.liepin.com/job/1978327425.shtml,20251109202329,,,,
154105,猎聘,能源/化工/环保,化学,双语化学老师,企业职位,某国内大型学校教育公司,500-999人,,武汉,金华,统招本科,经验不限,15-25k,,,,https://www.liepin.com/a/76405637.shtml,20260609105446,,,,
154106,猎聘,能源/化工/环保,化学,国内临床推广专员（体外诊断产品-化学发光）(J12978),企业职位,迈瑞医疗,10000人以上,,武汉,杭州-上城区,本科,3-5年,10-15k·18薪,,,,https://www.liepin.com/job/1960191323.shtml,20250214110918,,,,
154107,猎聘,能源/化工/环保,化学,化学操作工,企业职位,浙江花园营养科技有限公司,,,武汉,金华-婺城区,中专/中技,经验不限,5-6k,,,,https://www.liepin.com/job/1976043567.shtml,20250725154316,,,,
154108,猎聘,能源/化工/环保,化学,药物化学高级经理/副总监,企业职位,某知名上市公司,100-499人,,武汉,杭州,博士,5-10年,40-55k·14薪,,,,https://www.liepin.com/a/76497711.shtml,20260609231207,,,,
154109,猎聘,能源/化工/环保,化学,绍兴地区化学分析员,企业职位,南京药石科技,1000-2000人,,武汉,绍兴-上虞区,统招本科,3年以上,7-10k,,,,https://www.liepin.com/job/1981579033.shtml,20260408145846,,,,
154110,猎聘,能源/化工/环保,化学,化学研发部门经理,企业职位,京新药业,2000-5000人,,武汉,杭州-萧山区,硕士,8年以上,35-45k·14薪,,,,https://www.liepin.com/job/1974088041.shtml,20260127135809,,,,
154111,猎聘,能源/化工/环保,化学,固废工程师（化学）,企业职位,浙江波普环境服务有限公司,5000-10000人,,武汉,杭州-上城区,硕士,3年以上,15-25k,,,,https://www.liepin.com/job/1973444709.shtml,20260608104447,,,,
154112,猎聘,能源/化工/环保,化学,化学工艺设计工程师,企业职位,宁波萃英化学技术有限公司,100-499人,,武汉,宁波-鄞州区,本科,1年以上,15-30k·13薪,,,,https://www.liepin.com/job/1974463303.shtml,20260121103252,,,,
154113,猎聘,能源/化工/环保,化学,产品化学全组分分析SD,企业职位,浙江爱索拓科技有限公司,100-499人,,武汉,杭州-西湖区,本科,5-10年,10-15k,,,,https://www.liepin.com/job/1976874827.shtml,20260104161507,,,,
154114,猎聘,能源/化工/环保,化学,计算化学工程师,企业职位,青葵智造(北京)科技有限公司,1-49人,,武汉,杭州-余杭区,硕士,3-5年,15-25k·14薪,,,,https://www.liepin.com/job/1982127119.shtml,20260427165113,,,,
154115,猎聘,能源/化工/环保,化学,化学检测员,企业职位,乔顿服饰,1000-2000人,,武汉,温州-龙湾区,本科,经验不限,5-8k,,,,https://www.liepin.com/job/1980433987.shtml,20260226132301,,,,
154116,猎聘,能源/化工/环保,化学,alevel数学/物理/化学/经济老师,企业职位,朗阁教育,1000-2000人,,武汉,宁波-海曙区,本科,3-5年,18-25k,,,,https://www.liepin.com/job/1953355941.shtml,20260320114400,,,,
154117,猎聘,能源/化工/环保,化学,化学分析主管,企业职位,浙江闰华数码喷印科技有限公司,50-99人,,武汉,绍兴-上虞区,大专,5年以上,8-12k·13薪,,,,https://www.liepin.com/job/1976670363.shtml,20250821194057,,,,
154118,猎聘,能源/化工/环保,化学,化学合成研发组长,企业职位,普洛药业股份有限公司,5000-10000人,,武汉,金华-东阳,硕士,3-5年,11-20k·15薪,,,,https://www.liepin.com/job/1975791339.shtml,20251216153900,,,,
154119,猎聘,能源/化工/环保,化学,实验室化学分析员,企业职位,浙江聚威高分子材料有限公司,50-99人,,武汉,绍兴-嵊州,中专/中技,2年以上,5-8k,,,,https://www.liepin.com/job/1979378375.shtml,20251225150305,,,,
154120,猎聘,能源/化工/环保,化学,化学检测工程师（有机方向）,企业职位,中汽零部件技术(宁波)有限公司,100-499人,,武汉,宁波-鄞州区,本科,1-3年,8-11k·13薪,,,,https://www.liepin.com/job/1976818511.shtml,20250828190756,,,,
154121,猎聘,能源/化工/环保,化学,助理研究员（材料科学与化学方向）,企业职位,杭州维桢新材料科技有限责任公司,1-49人,,武汉,杭州-萧山区,博士,经验不限,12-20k,,,,https://www.liepin.com/job/1977689323.shtml,20251013165341,,,,
154122,猎聘,能源/化工/环保,化学,化学研发经理,企业职位,光昊光电,50-99人,,武汉,台州-黄岩区,博士,经验不限,20-40k,,,,https://www.liepin.com/job/1971266923.shtml,20250214153521,,,,
154123,猎聘,能源/化工/环保,化学,化学洗净工程师,企业职位,大和热磁,2000-5000人,,武汉,杭州,本科,1-3年,7-10k·14薪,,,,https://www.liepin.com/job/1949113207.shtml,20220421154921,,,,
154124,猎聘,能源/化工/环保,化学,化学工程师,企业职位,得力,10000人以上,,武汉,宁波-宁海县,硕士,经验不限,10-11k·13薪,,,,https://www.liepin.com/job/1962582137.shtml,20231031134905,,,,
154125,猎聘,能源/化工/环保,化学,双语老师（数学、物理、生物、化学）,企业职位,渊学通教育,100-499人,,武汉,宁波-鄞州区,本科,经验不限,13-20k,,,,https://www.liepin.com/job/1962241131.shtml,20240115102756,,,,
154126,猎聘,能源/化工/环保,化学,化学工程师,企业职位,苏州海仟汇科技有限公司,50-99人,,武汉,宁波-奉化区,博士,3-5年,250-300k,,,,https://www.liepin.com/job/1961599791.shtml,20230913152114,,,,
154127,猎聘,能源/化工/环保,化学,化学发光试剂研发,企业职位,杭州康知生物科技有限公司,,,武汉,杭州-临平区,统招本科,1-3年,6-10k·13薪,,,,https://www.liepin.com/job/1955431253.shtml,20230111134833,,,,
154128,猎聘,能源/化工/环保,化学,研发工程师（电化学、陶瓷膜、臭氧、气浮方向）,企业职位,浙江天行健水务有限公司,100-499人,,武汉,杭州-上城区,本科,1-3年,10-20k,,,,https://www.liepin.com/job/1966235437.shtml,20240612133753,,,,
